transaction_id,transaction_date,client_id,category,status,amount,is_success,is_failed,is_refunded
TXN-003749,2026-03-05,Client_1006,Retail,success,7433.94,True,False,False
TXN-003750,2026-03-27,Client_1005,Retail,success,7355.59,True,False,False
TXN-003751,2026-02-24,Client_1006,Bank Transfer,success,8431.61,True,False,False
TXN-003752,2026-02-06,Client_1003,Retail,success,9584.25,True,False,False
TXN-003753,2026-04-27,Client_1002,E-commerce,success,4338.26,True,False,False
TXN-003754,2026-02-12,Client_1001,Bills Payment,failed,161.95,False,True,False
TXN-003755,2026-01-06,Client_1001,Bills Payment,success,3787.79,True,False,False
TXN-003756,2026-01-30,Client_1010,Bills Payment,success,2440.57,True,False,False
TXN-003757,2026-03-24,Client_1002,Bank Transfer,success,785.5,True,False,False
TXN-003758,2026-01-01,Client_1006,Bank Transfer,success,5265.69,True,False,False
TXN-003759,2026-03-23,Client_1007,Retail,success,6851.75,True,False,False
TXN-003760,2026-02-06,Client_1005,Bank Transfer,success,5295.44,True,False,False
TXN-003761,2026-02-19,Client_1007,Retail,success,7195.7,True,False,False
TXN-003762,2026-01-19,Client_1008,Bills Payment,success,8998.8,True,False,False
TXN-003763,2026-04-11,Client_1008,Bank Transfer,success,1582.08,True,False,False
TXN-003764,2026-01-01,Client_1003,Bank Transfer,success,9849.42,True,False,False
TXN-003765,2026-04-01,Client_1003,Bank Transfer,success,9502.06,True,False,False
TXN-003766,2026-01-09,Client_1009,Bills Payment,success,1811.45,True,False,False
TXN-003767,2026-03-11,Client_1002,Bills Payment,success,722.86,True,False,False
TXN-003768,2026-01-26,Client_1010,Bills Payment,success,6486.96,True,False,False
TXN-003769,2026-03-22,Client_1005,Retail,success,3833.85,True,False,False
TXN-003770,2026-01-02,Client_1002,Retail,success,2697.66,True,False,False
TXN-003771,2026-01-21,Client_1004,Retail,success,339.83,True,False,False
TXN-003772,2026-01-22,Client_1008,Subscription,success,962.21,True,False,False
TXN-003773,2026-02-28,Client_1003,Bills Payment,failed,4852.79,False,True,False
TXN-003774,2026-02-11,Client_1005,Bank Transfer,success,2729.74,True,False,False
TXN-003775,2026-01-18,Client_1007,Bills Payment,success,9427.16,True,False,False
TXN-003776,2026-02-11,Client_1003,Retail,success,8185.01,True,False,False
TXN-003777,2026-04-20,Client_1008,Subscription,failed,5582.62,False,True,False
TXN-003778,2026-04-04,Client_1002,Subscription,success,8703.4,True,False,False
TXN-003779,2026-04-02,Client_1008,E-commerce,success,1837.94,True,False,False
TXN-003780,2026-02-28,Client_1004,Bills Payment,success,7200.22,True,False,False
TXN-003781,2026-01-28,Client_1010,Retail,refunded,9571.24,False,False,True
TXN-003782,2026-04-29,Client_1001,Bank Transfer,success,1636.4,True,False,False
TXN-003783,2026-03-14,Client_1010,Bills Payment,success,8827.43,True,False,False
TXN-003784,2026-01-13,Client_1007,Bank Transfer,success,5893.25,True,False,False
TXN-003785,2026-03-23,Client_1005,Bills Payment,success,1524.34,True,False,False
TXN-003786,2026-04-25,Client_1003,Bank Transfer,success,7054.46,True,False,False
TXN-003787,2026-02-01,Client_1010,Retail,success,5603.85,True,False,False
TXN-003788,2026-02-09,Client_1005,Subscription,success,7275.38,True,False,False
TXN-003789,2026-03-01,Client_1008,Bills Payment,success,3991.51,True,False,False
TXN-003790,2026-02-01,Client_1001,Retail,success,8667.79,True,False,False
TXN-003791,2026-03-15,Client_1008,Retail,success,1253.14,True,False,False
TXN-003792,2026-04-25,Client_1008,Retail,success,8620.08,True,False,False
TXN-003793,2026-02-26,Client_1001,Bills Payment,success,4457.4,True,False,False
TXN-003794,2026-01-21,Client_1001,Bank Transfer,success,9020.62,True,False,False
TXN-003795,2026-03-01,Client_1009,Subscription,success,2220.95,True,False,False
TXN-003796,2026-04-01,Client_1006,Bills Payment,success,5627.29,True,False,False
TXN-003797,2026-04-28,Client_1009,Bills Payment,success,377.98,True,False,False
TXN-003798,2026-03-28,Client_1002,Bills Payment,success,4031.6,True,False,False
TXN-003799,2026-04-12,Client_1001,Retail,success,472.81,True,False,False
TXN-003800,2026-01-06,Client_1005,Retail,success,8127.25,True,False,False
TXN-003801,2026-03-29,Client_1008,Retail,success,8649.87,True,False,False
TXN-003802,2026-02-26,Client_1006,Bills Payment,success,7248.24,True,False,False
TXN-003803,2026-04-23,Client_1006,Retail,success,2444.28,True,False,False
TXN-003804,2026-03-10,Client_1007,E-commerce,success,9233.22,True,False,False
TXN-003805,2026-04-12,Client_1001,Bills Payment,success,9782.1,True,False,False
TXN-003806,2026-01-31,Client_1007,E-commerce,success,8566.34,True,False,False
TXN-003807,2026-03-15,Client_1006,E-commerce,success,3534.19,True,False,False
TXN-003808,2026-04-22,Client_1003,Bills Payment,success,5748.11,True,False,False
TXN-003809,2026-04-29,Client_1002,E-commerce,success,6464.83,True,False,False
TXN-003810,2026-01-22,Client_1010,Bank Transfer,success,1015.5,True,False,False
TXN-003811,2026-01-26,Client_1008,Bank Transfer,success,7375.73,True,False,False
TXN-003812,2026-01-25,Client_1001,Retail,success,9125.38,True,False,False
TXN-003813,2026-03-15,Client_1007,Subscription,success,6899.06,True,False,False
TXN-003814,2026-03-05,Client_1002,Retail,refunded,1537.32,False,False,True
TXN-003815,2026-01-07,Client_1003,Bills Payment,success,1658.31,True,False,False
TXN-003816,2026-04-21,Client_1008,Subscription,success,6635.81,True,False,False
TXN-003817,2026-01-07,Client_1002,Retail,success,6767.03,True,False,False
TXN-003818,2026-01-15,Client_1002,Subscription,success,1382.07,True,False,False
TXN-003819,2026-01-24,Client_1001,E-commerce,success,415.98,True,False,False
TXN-003820,2026-01-18,Client_1006,Retail,success,9330.78,True,False,False
TXN-003821,2026-01-26,Client_1010,Bills Payment,success,5761.65,True,False,False
TXN-003822,2026-02-25,Client_1007,Bank Transfer,success,232.75,True,False,False
TXN-003823,2026-01-23,Client_1008,Bank Transfer,success,1125.93,True,False,False
TXN-003824,2026-04-08,Client_1005,Bills Payment,success,2916.06,True,False,False
TXN-003825,2026-04-12,Client_1009,Subscription,success,1492.05,True,False,False
TXN-003826,2026-02-13,Client_1001,Retail,success,9821.64,True,False,False
TXN-003827,2026-01-20,Client_1010,Bank Transfer,success,269.44,True,False,False
TXN-003828,2026-04-16,Client_1010,Bills Payment,success,3730.6,True,False,False
TXN-003829,2026-02-14,Client_1007,E-commerce,success,7386.23,True,False,False
TXN-003830,2026-01-01,Client_1004,Retail,success,1369.21,True,False,False
TXN-003831,2026-03-30,Client_1010,Subscription,success,7785.99,True,False,False
TXN-003832,2026-01-30,Client_1008,E-commerce,success,1988.49,True,False,False
TXN-003833,2026-04-30,Client_1006,Retail,success,3730.24,True,False,False
TXN-003834,2026-02-09,Client_1003,Bills Payment,success,2667.64,True,False,False
TXN-003835,2026-01-10,Client_1003,E-commerce,success,4870.34,True,False,False
TXN-003836,2026-01-07,Client_1007,E-commerce,success,1703.34,True,False,False
TXN-003837,2026-01-30,Client_1009,Subscription,success,1746.88,True,False,False
TXN-003838,2026-03-21,Client_1001,Subscription,success,9643.54,True,False,False
TXN-003839,2026-02-25,Client_1007,Retail,success,2359.19,True,False,False
TXN-003840,2026-01-17,Client_1005,Retail,success,9021.09,True,False,False
TXN-003841,2026-02-13,Client_1006,Bank Transfer,failed,1670.12,False,True,False
TXN-003842,2026-04-23,Client_1001,Bills Payment,success,8677.9,True,False,False
TXN-003843,2026-01-05,Client_1004,E-commerce,success,6199.76,True,False,False
TXN-003844,2026-04-27,Client_1007,Subscription,success,7707.28,True,False,False
TXN-003845,2026-02-27,Client_1006,Subscription,failed,3151.77,False,True,False
TXN-003846,2026-01-09,Client_1006,Subscription,success,7805.97,True,False,False
TXN-003847,2026-02-14,Client_1006,Bank Transfer,success,1807.58,True,False,False
TXN-003848,2026-02-01,Client_1005,Subscription,success,1454.91,True,False,False
TXN-003849,2026-04-14,Client_1005,Subscription,success,1194.55,True,False,False
TXN-003850,2026-03-13,Client_1001,E-commerce,success,5190.41,True,False,False
TXN-003851,2026-01-05,Client_1004,E-commerce,success,7393.16,True,False,False
TXN-003852,2026-02-22,Client_1009,Bills Payment,success,4046.52,True,False,False
TXN-003853,2026-04-08,Client_1002,Subscription,success,5211.17,True,False,False
TXN-003854,2026-03-11,Client_1001,Retail,success,7294.95,True,False,False
TXN-003855,2026-02-16,Client_1008,E-commerce,success,401.77,True,False,False
TXN-003856,2026-04-03,Client_1002,Bank Transfer,success,4688.21,True,False,False
TXN-003857,2026-01-26,Client_1009,E-commerce,success,1106.5,True,False,False
TXN-003858,2026-01-07,Client_1008,Bills Payment,success,9690.88,True,False,False
TXN-003859,2026-04-15,Client_1005,Bank Transfer,refunded,9543.49,False,False,True
TXN-003860,2026-03-04,Client_1005,Bills Payment,success,1832.31,True,False,False
TXN-003861,2026-04-01,Client_1004,E-commerce,success,4407.45,True,False,False
TXN-003862,2026-02-14,Client_1009,Retail,success,4523.52,True,False,False
TXN-003863,2026-04-01,Client_1007,Retail,success,393.87,True,False,False
TXN-003864,2026-01-16,Client_1009,E-commerce,success,9997.61,True,False,False
TXN-003865,2026-04-13,Client_1004,Retail,success,8243.6,True,False,False
TXN-003866,2026-04-28,Client_1008,Bank Transfer,success,8907.4,True,False,False
TXN-003867,2026-02-25,Client_1003,E-commerce,success,734.34,True,False,False
TXN-003868,2026-01-31,Client_1003,Subscription,success,670.05,True,False,False
TXN-003869,2026-02-04,Client_1007,Subscription,success,3174.95,True,False,False
TXN-003870,2026-02-12,Client_1010,E-commerce,success,7971.52,True,False,False
TXN-003871,2026-01-07,Client_1008,Retail,success,4726.85,True,False,False
TXN-003872,2026-04-27,Client_1005,E-commerce,success,6585.52,True,False,False
TXN-003873,2026-03-16,Client_1004,Retail,success,5565.14,True,False,False
TXN-003874,2026-04-16,Client_1010,Bank Transfer,success,3218.97,True,False,False
TXN-003875,2026-03-27,Client_1002,Bank Transfer,success,518.74,True,False,False
TXN-003876,2026-03-20,Client_1010,Retail,success,5937.49,True,False,False
TXN-003877,2026-03-24,Client_1010,Subscription,failed,4010.5,False,True,False
TXN-003878,2026-03-19,Client_1009,Subscription,success,6515.47,True,False,False
TXN-003879,2026-01-26,Client_1008,Retail,success,1290.75,True,False,False
TXN-003880,2026-02-23,Client_1007,Retail,success,2996.9,True,False,False
TXN-003881,2026-02-22,Client_1007,E-commerce,success,4901.06,True,False,False
TXN-003882,2026-01-07,Client_1008,Subscription,success,2557.59,True,False,False
TXN-003883,2026-04-17,Client_1003,Bank Transfer,success,2188.26,True,False,False
TXN-003884,2026-03-30,Client_1009,Retail,success,5870.35,True,False,False
TXN-003885,2026-04-27,Client_1002,Retail,success,245.14,True,False,False
TXN-003886,2026-04-02,Client_1005,Bills Payment,failed,8496.4,False,True,False
TXN-003887,2026-03-26,Client_1003,E-commerce,success,604.71,True,False,False
TXN-003888,2026-02-28,Client_1009,Bills Payment,success,4166.34,True,False,False
TXN-003889,2026-04-18,Client_1003,E-commerce,success,6638.36,True,False,False
TXN-003890,2026-02-03,Client_1002,Retail,failed,8011.94,False,True,False
TXN-003891,2026-01-31,Client_1006,Retail,success,5995.19,True,False,False
TXN-003892,2026-04-24,Client_1010,Subscription,failed,8984.72,False,True,False
TXN-003893,2026-01-11,Client_1008,E-commerce,success,5421.27,True,False,False
TXN-003894,2026-03-22,Client_1010,Bank Transfer,failed,5131.35,False,True,False
TXN-003895,2026-04-15,Client_1002,Retail,failed,8952.22,False,True,False
TXN-003896,2026-02-08,Client_1009,Bills Payment,success,1290.4,True,False,False
TXN-003897,2026-04-23,Client_1006,Retail,success,9278.31,True,False,False
TXN-003898,2026-03-15,Client_1008,Retail,success,9331.82,True,False,False
TXN-003899,2026-03-11,Client_1003,E-commerce,success,2669.06,True,False,False
TXN-003900,2026-01-06,Client_1007,Subscription,success,6699.18,True,False,False
TXN-003901,2026-04-17,Client_1003,Bills Payment,success,942.77,True,False,False
TXN-003902,2026-03-18,Client_1007,E-commerce,success,6713.04,True,False,False
TXN-003903,2026-04-30,Client_1003,Retail,failed,6775.97,False,True,False
TXN-003904,2026-03-17,Client_1005,Bills Payment,success,4292.4,True,False,False
TXN-003905,2026-04-26,Client_1009,Bills Payment,success,7546.35,True,False,False
TXN-003906,2026-03-16,Client_1008,E-commerce,success,5929.53,True,False,False
TXN-003907,2026-01-30,Client_1002,Bank Transfer,failed,975.53,False,True,False
TXN-003908,2026-03-16,Client_1007,E-commerce,success,535.81,True,False,False
TXN-003909,2026-04-26,Client_1009,Bills Payment,success,2912.76,True,False,False
TXN-003910,2026-04-25,Client_1009,Retail,success,7256.37,True,False,False
TXN-003911,2026-02-15,Client_1002,Subscription,success,8604.03,True,False,False
TXN-003912,2026-03-26,Client_1007,Bills Payment,success,547.16,True,False,False
TXN-003913,2026-03-19,Client_1007,Bank Transfer,success,3825.51,True,False,False
TXN-003914,2026-03-11,Client_1004,Bank Transfer,failed,4350.15,False,True,False
TXN-003915,2026-02-04,Client_1008,Retail,success,741.12,True,False,False
TXN-003916,2026-01-02,Client_1003,Retail,success,3920.76,True,False,False
TXN-003917,2026-01-21,Client_1006,Retail,success,8272.65,True,False,False
TXN-003918,2026-02-22,Client_1005,Retail,success,103.4,True,False,False
TXN-003919,2026-03-15,Client_1004,Bank Transfer,success,5373.76,True,False,False
TXN-003920,2026-03-06,Client_1004,Retail,success,4415.49,True,False,False
TXN-003921,2026-02-03,Client_1007,Subscription,success,9876.48,True,False,False
TXN-003922,2026-03-09,Client_1008,Retail,success,4306.65,True,False,False
TXN-003923,2026-03-21,Client_1002,E-commerce,success,2223.07,True,False,False
TXN-003924,2026-04-17,Client_1002,Retail,failed,9942.79,False,True,False
TXN-003925,2026-02-01,Client_1006,Retail,success,1716.13,True,False,False
TXN-003926,2026-04-16,Client_1004,Subscription,success,2212.1,True,False,False
TXN-003927,2026-04-03,Client_1007,E-commerce,success,9812.02,True,False,False
TXN-003928,2026-01-06,Client_1005,Bank Transfer,success,1034.52,True,False,False
TXN-003929,2026-02-12,Client_1001,Bills Payment,success,9565.87,True,False,False
TXN-003930,2026-04-07,Client_1005,Subscription,success,1333.24,True,False,False
TXN-003931,2026-01-13,Client_1007,Bank Transfer,success,8743.11,True,False,False
TXN-003932,2026-03-31,Client_1005,Bank Transfer,success,5715.47,True,False,False
TXN-003933,2026-02-21,Client_1002,Subscription,success,4893.97,True,False,False
TXN-003934,2026-04-27,Client_1002,Retail,success,2661.05,True,False,False
TXN-003935,2026-03-10,Client_1010,Retail,success,5512.37,True,False,False
TXN-003936,2026-04-27,Client_1001,Subscription,success,5556.41,True,False,False
TXN-003937,2026-01-13,Client_1005,E-commerce,success,4195.62,True,False,False
TXN-003938,2026-04-19,Client_1002,Bills Payment,success,6263.22,True,False,False
TXN-003939,2026-04-28,Client_1007,Subscription,failed,5504.56,False,True,False
TXN-003940,2026-03-20,Client_1009,Retail,success,2564.86,True,False,False
TXN-003941,2026-03-16,Client_1007,Retail,success,3185.0,True,False,False
TXN-003942,2026-03-06,Client_1007,Retail,success,8935.98,True,False,False
TXN-003943,2026-01-12,Client_1006,Bank Transfer,success,9791.07,True,False,False
TXN-003944,2026-04-13,Client_1001,E-commerce,success,1434.2,True,False,False
TXN-003945,2026-03-18,Client_1003,E-commerce,success,7832.36,True,False,False
TXN-003946,2026-02-16,Client_1004,Subscription,failed,540.44,False,True,False
TXN-003947,2026-01-15,Client_1002,Subscription,success,6859.38,True,False,False
TXN-003948,2026-01-08,Client_1004,Retail,success,7735.79,True,False,False
TXN-003949,2026-04-14,Client_1007,Bills Payment,success,2560.67,True,False,False
TXN-003950,2026-04-01,Client_1003,E-commerce,success,2673.06,True,False,False
TXN-003951,2026-02-17,Client_1010,E-commerce,success,176.02,True,False,False
TXN-003952,2026-01-04,Client_1010,Retail,success,1445.28,True,False,False
TXN-003953,2026-03-09,Client_1010,Bank Transfer,success,3003.84,True,False,False
TXN-003954,2026-02-18,Client_1007,Bank Transfer,success,7431.54,True,False,False
TXN-003955,2026-03-13,Client_1010,Subscription,success,4163.56,True,False,False
TXN-003956,2026-02-11,Client_1007,Bank Transfer,success,8219.89,True,False,False
TXN-003957,2026-04-30,Client_1005,Bank Transfer,success,3705.46,True,False,False
TXN-003958,2026-04-07,Client_1008,Bank Transfer,success,388.92,True,False,False
TXN-003959,2026-02-27,Client_1005,Bank Transfer,refunded,2003.65,False,False,True
TXN-003960,2026-03-06,Client_1010,E-commerce,success,2500.91,True,False,False
TXN-003961,2026-04-11,Client_1006,Bank Transfer,success,8771.27,True,False,False
TXN-003962,2026-04-11,Client_1003,Bills Payment,success,3431.42,True,False,False
TXN-003963,2026-02-07,Client_1001,E-commerce,success,3406.62,True,False,False
TXN-003964,2026-03-19,Client_1006,Bills Payment,failed,190.65,False,True,False
TXN-003965,2026-04-30,Client_1007,Bills Payment,success,1272.3,True,False,False
TXN-003966,2026-01-20,Client_1005,Bills Payment,refunded,8002.1,False,False,True
TXN-003967,2026-02-24,Client_1008,Subscription,success,1429.93,True,False,False
TXN-003968,2026-02-10,Client_1010,E-commerce,success,1126.2,True,False,False
TXN-003969,2026-01-23,Client_1005,E-commerce,success,9116.12,True,False,False
TXN-003970,2026-04-20,Client_1009,Bank Transfer,success,5218.99,True,False,False
TXN-003971,2026-02-19,Client_1001,E-commerce,success,9796.35,True,False,False
TXN-003972,2026-01-02,Client_1002,Subscription,success,9821.59,True,False,False
TXN-003973,2026-03-03,Client_1008,Retail,success,8758.73,True,False,False
TXN-003974,2026-01-23,Client_1010,Retail,failed,3647.81,False,True,False
TXN-003975,2026-04-30,Client_1001,Bank Transfer,success,9942.74,True,False,False
TXN-003976,2026-02-22,Client_1005,Bills Payment,success,4307.38,True,False,False
TXN-003977,2026-01-19,Client_1002,Bills Payment,success,5334.74,True,False,False
TXN-003978,2026-01-30,Client_1008,Bank Transfer,success,3522.62,True,False,False
TXN-003979,2026-03-17,Client_1007,Retail,success,5585.67,True,False,False
TXN-003980,2026-04-15,Client_1003,Bank Transfer,refunded,9485.08,False,False,True
TXN-003981,2026-01-23,Client_1005,Bills Payment,success,5619.17,True,False,False
TXN-003982,2026-04-07,Client_1004,Retail,success,2606.86,True,False,False
TXN-003983,2026-04-13,Client_1005,E-commerce,success,9451.27,True,False,False
TXN-003984,2026-02-02,Client_1005,Bank Transfer,success,4725.52,True,False,False
TXN-003985,2026-04-05,Client_1003,Bills Payment,success,859.37,True,False,False
TXN-003986,2026-01-18,Client_1004,Bills Payment,failed,9848.78,False,True,False
TXN-003987,2026-02-06,Client_1009,Retail,success,7336.62,True,False,False
TXN-003988,2026-03-04,Client_1010,E-commerce,success,9021.59,True,False,False
TXN-003989,2026-02-20,Client_1004,Bills Payment,success,6486.14,True,False,False
TXN-003990,2026-03-28,Client_1003,Subscription,success,1997.12,True,False,False
TXN-003991,2026-04-17,Client_1009,Retail,success,1780.19,True,False,False
TXN-003992,2026-01-10,Client_1008,Bank Transfer,success,6585.04,True,False,False
TXN-003993,2026-01-08,Client_1002,Retail,success,9626.93,True,False,False
TXN-003994,2026-04-16,Client_1001,Bank Transfer,success,6389.88,True,False,False
TXN-003995,2026-01-05,Client_1007,Retail,refunded,9790.72,False,False,True
TXN-003996,2026-02-11,Client_1009,Retail,success,2740.98,True,False,False
TXN-003997,2026-04-25,Client_1004,Bank Transfer,success,8822.86,True,False,False
TXN-003998,2026-01-02,Client_1001,E-commerce,success,7180.04,True,False,False
TXN-003999,2026-02-20,Client_1008,Subscription,success,5190.47,True,False,False
TXN-004000,2026-01-09,Client_1007,Bank Transfer,refunded,2860.66,False,False,True
TXN-004001,2026-02-02,Client_1006,Bank Transfer,success,629.52,True,False,False
TXN-004002,2026-03-10,Client_1004,Retail,success,6915.5,True,False,False
TXN-004003,2026-03-02,Client_1010,Retail,success,7075.31,True,False,False
TXN-004004,2026-03-12,Client_1002,E-commerce,success,6544.02,True,False,False
TXN-004005,2026-04-27,Client_1006,Bills Payment,success,1321.0,True,False,False
TXN-004006,2026-03-10,Client_1008,Retail,success,2629.02,True,False,False
TXN-004007,2026-03-10,Client_1007,Retail,success,4313.29,True,False,False
TXN-004008,2026-03-17,Client_1009,Retail,success,8859.51,True,False,False
TXN-004009,2026-04-08,Client_1010,E-commerce,success,9854.31,True,False,False
TXN-004010,2026-03-03,Client_1010,Bills Payment,success,1136.08,True,False,False
TXN-004011,2026-04-18,Client_1008,Bills Payment,success,2402.26,True,False,False
TXN-004012,2026-04-14,Client_1002,Retail,success,9638.72,True,False,False
TXN-004013,2026-04-01,Client_1005,Bills Payment,success,9055.13,True,False,False
TXN-004014,2026-04-17,Client_1009,Bills Payment,success,1711.07,True,False,False
TXN-004015,2026-01-31,Client_1004,Retail,success,1594.38,True,False,False
TXN-004016,2026-01-15,Client_1009,Subscription,success,9207.51,True,False,False
TXN-004017,2026-01-21,Client_1010,Bills Payment,refunded,5219.1,False,False,True
TXN-004018,2026-03-07,Client_1001,Retail,success,2199.7,True,False,False
TXN-004019,2026-01-19,Client_1002,E-commerce,success,247.54,True,False,False
TXN-004020,2026-01-30,Client_1003,E-commerce,success,6947.48,True,False,False
TXN-004021,2026-02-19,Client_1008,Subscription,success,548.57,True,False,False
TXN-004022,2026-01-04,Client_1009,Retail,success,5625.27,True,False,False
TXN-004023,2026-04-13,Client_1008,Subscription,success,5522.64,True,False,False
TXN-004024,2026-04-15,Client_1005,Bills Payment,success,7988.91,True,False,False
TXN-004025,2026-02-06,Client_1001,Bills Payment,failed,2964.69,False,True,False
TXN-004026,2026-02-10,Client_1004,E-commerce,success,7575.66,True,False,False
TXN-004027,2026-04-11,Client_1008,Bank Transfer,success,7535.64,True,False,False
TXN-004028,2026-04-20,Client_1009,Bills Payment,success,3162.37,True,False,False
TXN-004029,2026-04-21,Client_1010,Bank Transfer,success,7922.04,True,False,False
TXN-004030,2026-01-05,Client_1001,Bills Payment,success,9946.39,True,False,False
TXN-004031,2026-02-28,Client_1007,Bills Payment,success,8191.96,True,False,False
TXN-004032,2026-02-05,Client_1006,Retail,success,8357.5,True,False,False
TXN-004033,2026-02-12,Client_1001,E-commerce,success,9727.2,True,False,False
TXN-004034,2026-03-27,Client_1007,Subscription,success,830.87,True,False,False
TXN-004035,2026-04-26,Client_1007,Bank Transfer,success,956.76,True,False,False
TXN-004036,2026-01-12,Client_1004,Bank Transfer,success,4525.51,True,False,False
TXN-004037,2026-02-11,Client_1002,Subscription,success,9231.71,True,False,False
TXN-004038,2026-03-17,Client_1005,Retail,success,5275.65,True,False,False
TXN-004039,2026-01-02,Client_1006,Retail,success,4355.98,True,False,False
TXN-004040,2026-03-12,Client_1004,Bank Transfer,success,3841.41,True,False,False
TXN-004041,2026-04-03,Client_1010,Retail,success,1677.13,True,False,False
TXN-004042,2026-03-19,Client_1008,E-commerce,success,5445.36,True,False,False
TXN-004043,2026-03-13,Client_1009,Retail,failed,5700.95,False,True,False
TXN-004044,2026-03-02,Client_1009,Subscription,success,819.21,True,False,False
TXN-004045,2026-01-04,Client_1006,Retail,success,3693.91,True,False,False
TXN-004046,2026-04-19,Client_1002,Retail,success,3832.84,True,False,False
TXN-004047,2026-03-30,Client_1010,Bills Payment,success,9438.35,True,False,False
TXN-004048,2026-01-17,Client_1007,Bank Transfer,success,9637.58,True,False,False
TXN-004049,2026-03-08,Client_1010,Retail,success,1949.04,True,False,False
TXN-004050,2026-01-02,Client_1005,E-commerce,success,157.86,True,False,False
TXN-004051,2026-04-25,Client_1010,Bank Transfer,failed,9413.38,False,True,False
TXN-004052,2026-04-11,Client_1008,Bank Transfer,success,3212.11,True,False,False
TXN-004053,2026-01-16,Client_1008,Subscription,success,7090.06,True,False,False
TXN-004054,2026-03-27,Client_1003,Subscription,success,6061.02,True,False,False
TXN-004055,2026-04-11,Client_1002,E-commerce,success,7992.62,True,False,False
TXN-004056,2026-03-24,Client_1009,Bills Payment,success,6124.66,True,False,False
TXN-004057,2026-03-17,Client_1007,Bills Payment,success,1852.56,True,False,False
TXN-004058,2026-01-19,Client_1010,Subscription,success,5917.59,True,False,False
TXN-004059,2026-02-27,Client_1001,Bank Transfer,success,3727.77,True,False,False
TXN-004060,2026-04-28,Client_1003,E-commerce,success,3531.45,True,False,False
TXN-004061,2026-02-07,Client_1006,Subscription,success,549.18,True,False,False
TXN-004062,2026-02-25,Client_1009,Bills Payment,success,5821.98,True,False,False
TXN-004063,2026-01-17,Client_1006,Subscription,success,7132.04,True,False,False
TXN-004064,2026-01-03,Client_1001,E-commerce,success,2273.62,True,False,False
TXN-004065,2026-04-01,Client_1006,Subscription,success,623.13,True,False,False
TXN-004066,2026-01-22,Client_1004,Bills Payment,success,8658.72,True,False,False
TXN-004067,2026-01-23,Client_1009,Bills Payment,failed,6149.16,False,True,False
TXN-004068,2026-04-24,Client_1005,E-commerce,success,4906.2,True,False,False
TXN-004069,2026-03-25,Client_1009,Bills Payment,success,2691.99,True,False,False
TXN-004070,2026-02-27,Client_1004,E-commerce,success,4254.88,True,False,False
TXN-004071,2026-02-19,Client_1009,Bank Transfer,success,752.52,True,False,False
TXN-004072,2026-04-11,Client_1006,Retail,success,7555.28,True,False,False
TXN-004073,2026-01-08,Client_1002,E-commerce,success,9749.77,True,False,False
TXN-004074,2026-03-20,Client_1003,Subscription,failed,1181.15,False,True,False
TXN-004075,2026-04-15,Client_1002,Bank Transfer,success,900.62,True,False,False
TXN-004076,2026-04-23,Client_1001,Bank Transfer,success,8187.71,True,False,False
TXN-004077,2026-04-12,Client_1008,E-commerce,success,1448.03,True,False,False
TXN-004078,2026-01-06,Client_1001,Subscription,success,4358.86,True,False,False
TXN-004079,2026-02-10,Client_1001,E-commerce,failed,2638.61,False,True,False
TXN-004080,2026-03-31,Client_1002,Retail,success,3191.36,True,False,False
TXN-004081,2026-04-02,Client_1006,Bank Transfer,success,6494.01,True,False,False
TXN-004082,2026-04-13,Client_1010,Retail,success,5971.67,True,False,False
TXN-004083,2026-03-15,Client_1004,Subscription,success,5992.26,True,False,False
TXN-004084,2026-02-05,Client_1008,E-commerce,success,7353.75,True,False,False
TXN-004085,2026-03-21,Client_1009,Bills Payment,refunded,2101.63,False,False,True
TXN-004086,2026-02-09,Client_1009,E-commerce,success,7728.07,True,False,False
TXN-004087,2026-04-10,Client_1002,E-commerce,success,549.5,True,False,False
TXN-004088,2026-02-15,Client_1009,Retail,success,6877.56,True,False,False
TXN-004089,2026-01-09,Client_1008,Bank Transfer,success,8828.32,True,False,False
TXN-004090,2026-04-12,Client_1006,Subscription,success,7663.01,True,False,False
TXN-004091,2026-04-16,Client_1004,Bank Transfer,success,1598.7,True,False,False
TXN-004092,2026-03-09,Client_1001,Subscription,success,9792.23,True,False,False
TXN-004093,2026-02-25,Client_1001,Subscription,success,5924.03,True,False,False
TXN-004094,2026-01-29,Client_1005,Bank Transfer,failed,5083.46,False,True,False
TXN-004095,2026-03-12,Client_1005,Bills Payment,success,2355.73,True,False,False
TXN-004096,2026-04-28,Client_1005,Subscription,failed,5447.9,False,True,False
TXN-004097,2026-02-12,Client_1006,E-commerce,success,4498.9,True,False,False
TXN-004098,2026-02-05,Client_1001,Subscription,success,6236.76,True,False,False
TXN-004099,2026-02-15,Client_1002,Bank Transfer,refunded,1678.61,False,False,True
TXN-004100,2026-03-14,Client_1003,E-commerce,success,5454.34,True,False,False
TXN-004101,2026-02-12,Client_1006,E-commerce,success,6326.55,True,False,False
TXN-004102,2026-02-09,Client_1001,Retail,success,2412.35,True,False,False
TXN-004103,2026-01-11,Client_1002,Subscription,success,9419.9,True,False,False
TXN-004104,2026-01-13,Client_1010,E-commerce,success,8073.87,True,False,False
TXN-004105,2026-04-01,Client_1008,Subscription,success,7056.7,True,False,False
TXN-004106,2026-01-22,Client_1001,Subscription,success,3772.4,True,False,False
