transaction_id,transaction_date,client_id,category,status,amount
TXN-004347,2026-02-07,Client_1003,Bills Payment,success,1659.96
TXN-004348,2026-03-27,Client_1003,E-commerce,success,2029.54
TXN-004349,2026-02-28,Client_1005,Bills Payment,success,2158.33
TXN-004350,2026-01-14,Client_1001,Bank Transfer,success,4562.55
TXN-004351,2026-03-16,Client_1007,Retail,success,6780.49
TXN-004352,2026-03-26,Client_1007,Retail,success,423.43
TXN-004353,2026-04-12,Client_1006,Bills Payment,success,2877.74
TXN-004354,2026-04-07,Client_1010,E-commerce,success,8066.7
TXN-004355,2026-01-12,Client_1008,Subscription,failed,737.67
TXN-004356,2026-02-03,Client_1004,E-commerce,success,8430.58
TXN-004357,2026-01-08,Client_1003,Bills Payment,success,7934.61
TXN-004358,2026-02-16,Client_1001,Bills Payment,success,5634.94
TXN-004359,2026-02-05,Client_1007,Subscription,success,4539.71
TXN-004360,2026-02-13,Client_1003,Bills Payment,success,5251.11
TXN-004361,2026-01-20,Client_1010,Bills Payment,success,260.79
TXN-004362,2026-02-12,Client_1007,Retail,refunded,2233.71
TXN-004363,2026-04-23,Client_1001,Bills Payment,success,2052.96
TXN-004364,2026-02-22,Client_1008,Subscription,success,6953.35
TXN-004365,2026-03-27,Client_1007,Subscription,success,8176.27
TXN-004366,2026-02-26,Client_1007,Bills Payment,success,6135.76
TXN-004367,2026-02-14,Client_1006,Bills Payment,failed,660.99
TXN-004368,2026-02-05,Client_1006,Bills Payment,success,9421.47
TXN-004369,2026-01-23,Client_1004,Retail,success,2657.32
TXN-004370,2026-03-04,Client_1003,Bills Payment,success,2781.45
TXN-004371,2026-04-28,Client_1003,E-commerce,success,3030.45
TXN-004372,2026-01-09,Client_1010,E-commerce,success,7205.22
TXN-004373,2026-01-21,Client_1003,Bank Transfer,success,3795.67
TXN-004374,2026-02-26,Client_1007,Bank Transfer,success,5510.0
TXN-004375,2026-04-04,Client_1002,Subscription,success,6940.74
TXN-004376,2026-02-11,Client_1005,Subscription,success,7887.93
TXN-004377,2026-03-18,Client_1003,Bank Transfer,success,3661.63
TXN-004378,2026-03-11,Client_1004,Retail,success,4462.99
TXN-004379,2026-04-11,Client_1008,Bills Payment,success,8734.88
TXN-004380,2026-01-09,Client_1003,Bills Payment,success,497.02
TXN-004381,2026-03-16,Client_1006,Subscription,success,5384.39
TXN-004382,2026-04-02,Client_1005,Retail,success,1559.59
TXN-004383,2026-02-01,Client_1008,Bills Payment,success,4568.56
TXN-004384,2026-04-09,Client_1002,Bills Payment,success,936.91
TXN-004385,2026-01-07,Client_1002,Retail,success,5183.78
TXN-004386,2026-01-31,Client_1006,Retail,success,9190.31
TXN-004387,2026-03-20,Client_1001,E-commerce,success,589.89
TXN-004388,2026-04-16,Client_1008,Bank Transfer,success,7999.58
TXN-004389,2026-04-30,Client_1004,Retail,success,1125.33
TXN-004390,2026-03-21,Client_1010,Bank Transfer,success,1864.21
TXN-004391,2026-02-10,Client_1002,Subscription,success,1837.48
TXN-004392,2026-04-26,Client_1008,Subscription,success,2572.76
TXN-004393,2026-03-13,Client_1008,Bills Payment,success,3671.09
TXN-004394,2026-02-07,Client_1003,Bills Payment,success,1843.86
TXN-004395,2026-03-28,Client_1006,Bank Transfer,success,6495.88
TXN-004396,2026-04-19,Client_1004,Bills Payment,success,114.93
TXN-004397,2026-03-11,Client_1004,Bills Payment,refunded,3014.83
TXN-004398,2026-02-26,Client_1001,Bank Transfer,success,5233.79
TXN-004399,2026-03-07,Client_1010,Retail,failed,216.26
TXN-004400,2026-03-01,Client_1001,Bills Payment,success,3804.49
TXN-004401,2026-03-29,Client_1007,Retail,success,806.58
TXN-004402,2026-04-09,Client_1006,Bills Payment,success,4537.13
TXN-004403,2026-02-02,Client_1010,Bills Payment,success,6383.14
TXN-004404,2026-01-27,Client_1003,Retail,success,4199.74
TXN-004405,2026-02-04,Client_1003,Subscription,failed,4794.24
TXN-004406,2026-04-12,Client_1003,Bills Payment,failed,5715.66
TXN-004407,2026-01-03,Client_1007,E-commerce,failed,3557.97
TXN-004408,2026-01-11,Client_1003,Retail,success,6575.79
TXN-004409,2026-03-15,Client_1003,Bills Payment,success,1258.55
TXN-004410,2026-02-11,Client_1007,Bills Payment,success,5954.98
TXN-004411,2026-02-10,Client_1010,Subscription,success,2519.2
TXN-004412,2026-03-27,Client_1003,Subscription,success,6261.99
TXN-004413,2026-02-07,Client_1003,E-commerce,success,852.38
TXN-004414,2026-03-26,Client_1005,Retail,success,6498.44
TXN-004415,2026-03-12,Client_1006,E-commerce,success,7266.13
TXN-004416,2026-01-29,Client_1009,E-commerce,success,5781.58
TXN-004417,2026-04-20,Client_1004,Bills Payment,success,6459.43
TXN-004418,2026-01-23,Client_1003,E-commerce,failed,1811.67
TXN-004419,2026-01-10,Client_1006,Bank Transfer,success,9125.8
TXN-004420,2026-01-15,Client_1006,Retail,success,4410.86
TXN-004421,2026-02-23,Client_1009,Subscription,refunded,3049.75
TXN-004422,2026-01-02,Client_1002,Retail,success,3334.49
TXN-004423,2026-03-13,Client_1009,E-commerce,success,9889.34
TXN-004424,2026-04-07,Client_1003,E-commerce,success,3943.84
TXN-004425,2026-03-14,Client_1009,Subscription,success,5291.73
TXN-004426,2026-02-01,Client_1006,Retail,success,7393.81
TXN-004427,2026-02-19,Client_1007,Bank Transfer,failed,4053.03
TXN-004428,2026-02-09,Client_1002,Retail,success,1380.08
TXN-004429,2026-02-07,Client_1003,E-commerce,success,7177.1
TXN-004430,2026-02-25,Client_1003,Bills Payment,success,1911.92
TXN-004431,2026-02-09,Client_1002,E-commerce,success,6156.17
TXN-004432,2026-03-10,Client_1004,E-commerce,success,4907.42
TXN-004433,2026-03-07,Client_1010,E-commerce,success,8640.74
TXN-004434,2026-02-27,Client_1003,Subscription,success,5981.21
TXN-004435,2026-03-20,Client_1005,Retail,success,1055.7
TXN-004436,2026-01-21,Client_1009,Bills Payment,success,5540.57
TXN-004437,2026-01-08,Client_1004,Subscription,success,307.27
TXN-004438,2026-03-30,Client_1003,E-commerce,success,3543.57
TXN-004439,2026-01-26,Client_1003,Retail,success,5485.32
TXN-004440,2026-01-25,Client_1002,E-commerce,success,559.49
TXN-004441,2026-04-14,Client_1003,Bank Transfer,success,5341.66
TXN-004442,2026-01-31,Client_1009,E-commerce,failed,5576.19
TXN-004443,2026-01-21,Client_1007,Retail,success,7805.7
TXN-004444,2026-04-09,Client_1010,E-commerce,success,4041.27
TXN-004445,2026-03-31,Client_1007,Bills Payment,success,7587.24
TXN-004446,2026-04-30,Client_1004,Bills Payment,success,5602.52
TXN-004447,2026-04-24,Client_1004,Retail,success,3915.11
TXN-004448,2026-04-12,Client_1004,Bills Payment,success,4134.34
TXN-004449,2026-04-06,Client_1002,Retail,success,1229.04
TXN-004450,2026-03-22,Client_1009,Subscription,success,4603.27
TXN-004451,2026-02-01,Client_1007,Retail,success,7792.02
TXN-004452,2026-01-01,Client_1002,Bills Payment,success,5107.83
TXN-004453,2026-01-21,Client_1004,Bills Payment,success,1608.31
TXN-004454,2026-03-28,Client_1009,Retail,success,2315.68
TXN-004455,2026-04-25,Client_1003,Subscription,success,7310.4
TXN-004456,2026-01-09,Client_1009,Subscription,success,9385.17
TXN-004457,2026-04-05,Client_1001,Subscription,failed,4874.56
TXN-004458,2026-02-19,Client_1002,E-commerce,success,6328.58
TXN-004459,2026-02-17,Client_1010,Bills Payment,success,8998.65
TXN-004460,2026-03-10,Client_1009,E-commerce,success,8150.86
TXN-004461,2026-02-01,Client_1002,Retail,success,6106.32
TXN-004462,2026-02-22,Client_1002,Subscription,failed,6978.46
TXN-004463,2026-02-15,Client_1010,Subscription,success,5379.09
TXN-004464,2026-02-01,Client_1009,Bank Transfer,success,5025.04
TXN-004465,2026-04-05,Client_1001,Bills Payment,success,3831.02
TXN-004466,2026-03-31,Client_1007,Retail,success,1791.07
TXN-004467,2026-04-22,Client_1006,Retail,success,1469.82
TXN-004468,2026-02-27,Client_1004,Bank Transfer,success,5972.45
TXN-004469,2026-04-25,Client_1003,Bank Transfer,success,6063.21
TXN-004470,2026-03-27,Client_1007,E-commerce,success,7407.92
TXN-004471,2026-04-24,Client_1003,Retail,success,322.5
TXN-004472,2026-02-04,Client_1008,Bills Payment,success,4178.86
TXN-004473,2026-03-17,Client_1005,E-commerce,success,5783.53
TXN-004474,2026-02-20,Client_1008,E-commerce,success,5577.13
TXN-004475,2026-03-18,Client_1008,Bank Transfer,success,5030.5
TXN-004476,2026-03-13,Client_1006,Retail,success,2913.84
TXN-004477,2026-02-05,Client_1002,Retail,success,6121.8
TXN-004478,2026-03-06,Client_1005,E-commerce,success,2501.07
TXN-004479,2026-04-18,Client_1008,Retail,failed,3499.29
TXN-004480,2026-02-21,Client_1010,Retail,success,1157.5
TXN-004481,2026-02-18,Client_1005,Retail,success,2725.69
TXN-004482,2026-02-10,Client_1001,Retail,success,6436.1
TXN-004483,2026-04-14,Client_1007,E-commerce,success,1791.92
TXN-004484,2026-04-17,Client_1001,Bills Payment,success,9615.68
TXN-004485,2026-01-06,Client_1007,Subscription,success,6058.11
TXN-004486,2026-01-08,Client_1001,Retail,success,5392.95
TXN-004487,2026-02-02,Client_1006,Retail,success,2292.25
TXN-004488,2026-03-13,Client_1009,Retail,success,8761.85
TXN-004489,2026-04-13,Client_1001,Bank Transfer,success,6700.9
TXN-004490,2026-03-11,Client_1009,Bills Payment,success,7395.24
TXN-004491,2026-02-03,Client_1002,Retail,success,9844.06
TXN-004492,2026-01-31,Client_1001,Bills Payment,failed,4526.07
TXN-004493,2026-02-17,Client_1001,E-commerce,success,554.65
TXN-004494,2026-02-14,Client_1007,Subscription,success,8897.18
TXN-004495,2026-04-10,Client_1010,Bank Transfer,success,271.15
TXN-004496,2026-02-15,Client_1007,Bank Transfer,success,2684.49
TXN-004497,2026-03-14,Client_1004,Subscription,refunded,6683.17
TXN-004498,2026-04-25,Client_1005,Subscription,success,612.68
TXN-004499,2026-04-08,Client_1008,E-commerce,success,5355.11
TXN-004500,2026-01-21,Client_1007,E-commerce,success,6347.13
TXN-004501,2026-01-27,Client_1007,Bank Transfer,failed,1316.46
TXN-004502,2026-01-30,Client_1005,Bank Transfer,success,9692.4
TXN-004503,2026-01-17,Client_1010,Retail,failed,3994.61
TXN-004504,2026-02-05,Client_1006,Subscription,success,9298.34
TXN-004505,2026-04-15,Client_1006,Bills Payment,success,482.33
TXN-004506,2026-01-19,Client_1003,E-commerce,success,3507.51
TXN-004507,2026-03-18,Client_1007,Subscription,success,9331.15
TXN-004508,2026-04-09,Client_1003,Bills Payment,failed,1889.92
TXN-004509,2026-03-19,Client_1001,Bank Transfer,success,9325.51
TXN-004510,2026-03-24,Client_1005,Subscription,success,2660.34
TXN-004511,2026-02-09,Client_1008,Subscription,success,2956.88
TXN-004512,2026-04-11,Client_1006,Bank Transfer,success,6047.74
TXN-004513,2026-02-11,Client_1003,E-commerce,success,8196.03
TXN-004514,2026-03-10,Client_1004,Bank Transfer,success,8321.32
TXN-004515,2026-01-18,Client_1005,Bank Transfer,success,2259.8
TXN-004516,2026-01-22,Client_1010,E-commerce,success,2566.45
TXN-004517,2026-01-17,Client_1003,E-commerce,failed,773.1
TXN-004518,2026-04-02,Client_1008,Bills Payment,failed,6436.92
TXN-004519,2026-03-23,Client_1008,Subscription,success,7746.77
TXN-004520,2026-03-10,Client_1009,Bills Payment,success,5601.28
TXN-004521,2026-04-02,Client_1006,Retail,success,1891.35
TXN-004522,2026-03-27,Client_1005,Bills Payment,success,3528.13
TXN-004523,2026-04-02,Client_1006,E-commerce,success,9777.23
TXN-004524,2026-02-11,Client_1008,Bank Transfer,success,4541.4
TXN-004525,2026-01-08,Client_1006,E-commerce,success,6403.65
TXN-004526,2026-02-16,Client_1005,Retail,success,4537.54
TXN-004527,2026-02-09,Client_1005,Subscription,success,3724.6
TXN-004528,2026-01-28,Client_1006,Bills Payment,success,8751.07
TXN-004529,2026-04-04,Client_1005,E-commerce,success,8456.63
TXN-004530,2026-01-16,Client_1006,Retail,success,8077.2
TXN-004531,2026-03-15,Client_1008,Bills Payment,success,8489.31
TXN-004532,2026-03-19,Client_1004,E-commerce,success,4934.47
TXN-004533,2026-03-10,Client_1001,Bills Payment,success,5345.53
TXN-004534,2026-02-23,Client_1002,E-commerce,success,2472.49
TXN-004535,2026-03-24,Client_1009,Retail,refunded,4328.53
TXN-004536,2026-01-05,Client_1009,Subscription,success,8907.28
TXN-004537,2026-04-14,Client_1009,E-commerce,success,1823.47
TXN-004538,2026-03-11,Client_1008,Bills Payment,success,8289.38
TXN-004539,2026-02-25,Client_1003,Bank Transfer,success,3203.26
TXN-004540,2026-01-16,Client_1008,Bank Transfer,success,8334.15
TXN-004541,2026-01-28,Client_1006,Bills Payment,success,8077.19
TXN-004542,2026-03-07,Client_1001,E-commerce,success,8648.42
TXN-004543,2026-02-15,Client_1007,Subscription,success,2864.24
TXN-004544,2026-02-18,Client_1008,E-commerce,success,4482.66
TXN-004545,2026-02-18,Client_1003,Retail,success,5929.62
TXN-004546,2026-01-09,Client_1005,Bills Payment,success,4020.93
TXN-004547,2026-03-17,Client_1010,Retail,success,3823.1
TXN-004548,2026-04-12,Client_1007,Bank Transfer,refunded,3480.4
TXN-004549,2026-03-20,Client_1010,Retail,success,387.03
TXN-004550,2026-01-05,Client_1002,E-commerce,success,5585.63
TXN-004551,2026-03-03,Client_1004,Retail,success,9068.62
TXN-004552,2026-04-17,Client_1006,Bills Payment,success,941.35
TXN-004553,2026-03-18,Client_1007,Retail,success,2946.15
TXN-004554,2026-03-25,Client_1005,Subscription,success,9385.04
TXN-004555,2026-04-10,Client_1009,Bank Transfer,success,9397.71
TXN-004556,2026-04-18,Client_1010,Subscription,success,4436.6
TXN-004557,2026-03-13,Client_1006,Subscription,success,7128.79
TXN-004558,2026-02-14,Client_1009,Bills Payment,failed,7444.78
TXN-004559,2026-04-18,Client_1010,E-commerce,success,807.43
TXN-004560,2026-04-06,Client_1010,Subscription,success,6131.11
TXN-004561,2026-04-25,Client_1002,Bills Payment,success,5450.43
TXN-004562,2026-03-23,Client_1010,Subscription,failed,4675.01
TXN-004563,2026-04-29,Client_1006,Retail,success,9167.45
TXN-004564,2026-02-03,Client_1006,E-commerce,success,7968.57
TXN-004565,2026-01-27,Client_1007,Subscription,success,1682.77
TXN-004566,2026-02-20,Client_1009,E-commerce,success,7288.58
TXN-004567,2026-03-23,Client_1001,Bills Payment,success,3483.02
TXN-004568,2026-02-25,Client_1009,E-commerce,success,5823.41
TXN-004569,2026-03-20,Client_1008,Retail,success,9458.07
TXN-004570,2026-02-13,Client_1010,E-commerce,failed,324.37
TXN-004571,2026-04-12,Client_1010,Retail,success,1752.55
TXN-004572,2026-01-14,Client_1008,Subscription,success,3767.02
TXN-004573,2026-01-19,Client_1009,Subscription,failed,5893.49
TXN-004574,2026-01-29,Client_1006,E-commerce,success,6604.23
TXN-004575,2026-04-06,Client_1009,Retail,success,7569.99
TXN-004576,2026-03-01,Client_1001,Bank Transfer,success,6766.01
TXN-004577,2026-01-03,Client_1002,E-commerce,success,7893.92
TXN-004578,2026-01-11,Client_1001,Bills Payment,failed,5373.12
TXN-004579,2026-04-20,Client_1010,Subscription,success,6498.55
TXN-004580,2026-02-10,Client_1006,E-commerce,success,4323.26
TXN-004581,2026-03-15,Client_1001,Retail,success,5396.61
TXN-004582,2026-01-13,Client_1009,E-commerce,success,3344.63
TXN-004583,2026-04-23,Client_1003,Bank Transfer,success,4664.28
TXN-004584,2026-02-21,Client_1002,Bank Transfer,failed,7971.24
TXN-004585,2026-03-09,Client_1008,Bills Payment,success,4080.36
TXN-004586,2026-04-28,Client_1008,E-commerce,success,3551.92
TXN-004587,2026-04-03,Client_1010,Subscription,success,2168.96
TXN-004588,2026-01-31,Client_1010,E-commerce,success,6303.65
TXN-004589,2026-03-11,Client_1006,Subscription,success,6365.4
TXN-004590,2026-02-07,Client_1008,Bills Payment,success,3409.69
TXN-004591,2026-02-19,Client_1007,Bills Payment,success,5724.19
TXN-004592,2026-02-15,Client_1006,E-commerce,success,2972.76
TXN-004593,2026-02-20,Client_1010,E-commerce,success,8399.36
TXN-004594,2026-04-27,Client_1004,Subscription,success,4623.66
TXN-004595,2026-04-20,Client_1003,Retail,success,9968.01
TXN-004596,2026-03-25,Client_1007,Subscription,success,9149.71
TXN-004597,2026-02-07,Client_1003,Retail,success,8091.66
TXN-004598,2026-02-02,Client_1002,Subscription,success,8943.68
TXN-004599,2026-03-21,Client_1008,Bank Transfer,success,2126.9
TXN-004600,2026-03-10,Client_1005,Subscription,success,524.25
TXN-004601,2026-02-17,Client_1002,E-commerce,success,5646.14
TXN-004602,2026-01-01,Client_1003,Subscription,refunded,181.9
TXN-004603,2026-01-19,Client_1008,Subscription,success,1429.78
TXN-004604,2026-04-20,Client_1009,E-commerce,success,2665.71
TXN-004605,2026-02-04,Client_1008,E-commerce,success,5832.21
TXN-004606,2026-03-17,Client_1006,Bills Payment,failed,5795.91
TXN-004607,2026-03-15,Client_1001,Subscription,success,2675.26
TXN-004608,2026-04-07,Client_1010,E-commerce,success,1814.02
TXN-004609,2026-03-10,Client_1005,Retail,success,7676.08
TXN-004610,2026-04-22,Client_1006,Bank Transfer,success,7098.43
TXN-004611,2026-04-17,Client_1006,Retail,success,4591.38
TXN-004612,2026-04-19,Client_1008,E-commerce,success,8893.83
TXN-004613,2026-01-03,Client_1007,Retail,failed,9852.68
TXN-004614,2026-04-11,Client_1002,Subscription,success,8225.53
TXN-004615,2026-04-10,Client_1001,Bills Payment,success,2161.82
TXN-004616,2026-03-06,Client_1009,E-commerce,success,2134.91
TXN-004617,2026-03-02,Client_1008,Bank Transfer,refunded,2302.2
TXN-004618,2026-01-30,Client_1004,Subscription,success,4801.47
TXN-004619,2026-01-02,Client_1005,E-commerce,success,183.44
TXN-004620,2026-01-02,Client_1010,E-commerce,failed,3556.16
TXN-004621,2026-03-07,Client_1007,E-commerce,success,1364.39
TXN-004622,2026-01-18,Client_1006,Bank Transfer,success,9701.9
TXN-004623,2026-04-29,Client_1005,E-commerce,success,1786.82
TXN-004624,2026-04-22,Client_1004,E-commerce,success,7269.2
TXN-004625,2026-02-15,Client_1008,Subscription,success,2758.46
TXN-004626,2026-02-05,Client_1002,E-commerce,success,6932.4
TXN-004627,2026-03-30,Client_1010,Bank Transfer,success,2229.41
TXN-004628,2026-02-04,Client_1006,Bills Payment,success,6468.14
TXN-004629,2026-01-08,Client_1010,Subscription,success,3164.71
TXN-004630,2026-03-23,Client_1003,Bills Payment,success,5485.46
TXN-004631,2026-03-01,Client_1001,Retail,success,5624.41
TXN-004632,2026-01-20,Client_1007,Bank Transfer,success,5785.93
TXN-004633,2026-01-27,Client_1003,Bills Payment,success,9919.37
TXN-004634,2026-04-18,Client_1005,Bills Payment,success,238.49
TXN-004635,2026-04-17,Client_1004,Bills Payment,success,1168.03
TXN-004636,2026-04-17,Client_1010,E-commerce,success,3124.24
TXN-004637,2026-03-09,Client_1007,E-commerce,success,2229.61
TXN-004638,2026-03-02,Client_1001,Bills Payment,success,4541.64
TXN-004639,2026-03-25,Client_1003,E-commerce,failed,1599.32
TXN-004640,2026-01-05,Client_1001,Retail,success,7944.98
TXN-004641,2026-02-20,Client_1007,Bills Payment,success,3667.87
TXN-004642,2026-02-22,Client_1009,Retail,success,3455.75
TXN-004643,2026-03-02,Client_1010,Bank Transfer,success,1048.22
TXN-004644,2026-02-01,Client_1003,Bank Transfer,failed,5674.55
TXN-004645,2026-01-02,Client_1001,Subscription,success,4668.64
TXN-004646,2026-01-25,Client_1001,Subscription,success,1025.89
TXN-004647,2026-01-27,Client_1009,Subscription,success,7458.12
TXN-004648,2026-03-02,Client_1002,Subscription,success,1937.81
TXN-004649,2026-01-04,Client_1005,Bank Transfer,success,7128.46
TXN-004650,2026-02-05,Client_1007,E-commerce,refunded,1198.5
TXN-004651,2026-01-22,Client_1009,E-commerce,success,162.26
TXN-004652,2026-02-02,Client_1005,Bills Payment,success,9834.18
TXN-004653,2026-01-19,Client_1004,Bank Transfer,success,7886.53
TXN-004654,2026-04-26,Client_1003,Bills Payment,success,1019.15
TXN-004655,2026-02-20,Client_1001,Bills Payment,success,2225.27
TXN-004656,2026-03-17,Client_1005,E-commerce,success,7352.43
TXN-004657,2026-04-30,Client_1001,Retail,success,7444.89
TXN-004658,2026-02-27,Client_1008,Bills Payment,success,323.78
TXN-004659,2026-03-28,Client_1003,Subscription,success,3595.91
TXN-004660,2026-01-13,Client_1004,Bills Payment,success,881.14
TXN-004661,2026-03-01,Client_1010,Bank Transfer,success,338.65
TXN-004662,2026-03-28,Client_1003,Bank Transfer,failed,8288.9
TXN-004663,2026-02-15,Client_1010,Retail,success,3884.42
TXN-004664,2026-01-17,Client_1002,E-commerce,success,1193.36
TXN-004665,2026-04-30,Client_1009,Retail,failed,1000.1
TXN-004666,2026-04-14,Client_1007,Retail,failed,9934.34
TXN-004667,2026-03-31,Client_1005,Retail,success,8860.47
TXN-004668,2026-02-02,Client_1008,Retail,success,8800.2
TXN-004669,2026-03-07,Client_1007,Bills Payment,success,3855.75
TXN-004670,2026-01-08,Client_1001,Retail,success,3188.42
TXN-004671,2026-02-03,Client_1001,Retail,success,4439.39
TXN-004672,2026-03-26,Client_1009,E-commerce,refunded,1184.4
TXN-004673,2026-01-05,Client_1008,Bank Transfer,success,5715.81
TXN-004674,2026-01-11,Client_1007,Bank Transfer,success,4096.27
TXN-004675,2026-04-05,Client_1009,Bills Payment,success,9623.28
TXN-004676,2026-03-22,Client_1003,Bills Payment,success,9798.51
TXN-004677,2026-02-05,Client_1009,Bank Transfer,success,2777.15
TXN-004678,2026-01-06,Client_1009,Bills Payment,success,5783.43
TXN-004679,2026-03-09,Client_1007,Bank Transfer,success,1956.17
TXN-004680,2026-04-02,Client_1001,Bills Payment,success,1748.35
TXN-004681,2026-04-06,Client_1008,Bills Payment,success,3656.87
TXN-004682,2026-02-12,Client_1001,Bills Payment,success,119.59
TXN-004683,2026-01-03,Client_1001,Retail,success,2561.8
TXN-004684,2026-02-07,Client_1007,Subscription,success,1201.18
TXN-004685,2026-01-01,Client_1001,Retail,success,7704.37
TXN-004686,2026-03-14,Client_1002,E-commerce,success,4121.32
TXN-004687,2026-01-01,Client_1001,Retail,failed,8518.91
TXN-004688,2026-02-19,Client_1010,Bills Payment,success,1474.75
TXN-004689,2026-03-05,Client_1004,Subscription,success,5861.53
TXN-004690,2026-03-10,Client_1010,Subscription,success,6215.98
TXN-004691,2026-02-19,Client_1001,Retail,success,3434.7
TXN-004692,2026-03-11,Client_1002,Retail,success,9999.75
TXN-004693,2026-02-19,Client_1004,E-commerce,success,9221.46
TXN-004694,2026-04-15,Client_1010,Retail,success,2269.27
TXN-004695,2026-02-25,Client_1002,E-commerce,success,2518.75
TXN-004696,2026-02-27,Client_1002,E-commerce,success,943.11
TXN-004697,2026-01-12,Client_1010,Retail,success,6973.6
TXN-004698,2026-02-12,Client_1009,Bills Payment,success,9632.24
TXN-004699,2026-02-09,Client_1003,E-commerce,success,2671.76
TXN-004700,2026-04-19,Client_1001,E-commerce,success,3307.03
TXN-004701,2026-01-31,Client_1005,Subscription,success,4520.13
TXN-004702,2026-02-18,Client_1010,Retail,success,2905.5
TXN-004703,2026-04-24,Client_1005,Subscription,success,1567.87
TXN-004704,2026-01-07,Client_1002,E-commerce,success,2743.27
TXN-004705,2026-03-24,Client_1001,Bills Payment,success,5436.84
TXN-004706,2026-01-12,Client_1009,Bills Payment,failed,6560.92
TXN-004707,2026-03-07,Client_1008,Retail,failed,2960.96
TXN-004708,2026-01-01,Client_1003,Subscription,success,5355.7
TXN-004709,2026-03-06,Client_1002,Subscription,success,3315.14
TXN-004710,2026-01-18,Client_1008,Bills Payment,success,3649.26
TXN-004711,2026-01-25,Client_1007,Bank Transfer,success,9312.47
TXN-004712,2026-02-14,Client_1008,E-commerce,success,963.18
TXN-004713,2026-03-21,Client_1002,Retail,failed,5561.44
TXN-004714,2026-02-12,Client_1002,Retail,success,4244.86
TXN-004715,2026-01-09,Client_1003,Bank Transfer,success,277.2
TXN-004716,2026-03-27,Client_1007,E-commerce,failed,702.24
TXN-004717,2026-03-19,Client_1003,Bills Payment,success,4322.06
TXN-004718,2026-01-04,Client_1001,E-commerce,success,2498.8
TXN-004719,2026-01-19,Client_1008,E-commerce,success,7261.72
TXN-004720,2026-04-06,Client_1003,Bills Payment,refunded,1358.81
TXN-004721,2026-04-05,Client_1007,E-commerce,success,1338.43
TXN-004722,2026-03-25,Client_1005,Retail,success,214.13
TXN-004723,2026-04-05,Client_1007,Subscription,success,2321.44
TXN-004724,2026-04-15,Client_1005,Bank Transfer,success,555.43
TXN-004725,2026-04-23,Client_1005,Bills Payment,failed,9786.85
TXN-004726,2026-02-23,Client_1004,Bank Transfer,success,9667.29
TXN-004727,2026-01-14,Client_1010,E-commerce,success,167.75
TXN-004728,2026-03-05,Client_1004,Bank Transfer,success,1574.12
TXN-004729,2026-01-31,Client_1006,Retail,refunded,922.43
TXN-004730,2026-02-22,Client_1009,Bills Payment,success,3246.72
TXN-004731,2026-01-13,Client_1003,Subscription,success,1914.4
TXN-004732,2026-02-27,Client_1001,Retail,success,4241.22
TXN-004733,2026-04-14,Client_1007,Bank Transfer,failed,7853.4
TXN-004734,2026-01-20,Client_1003,Bank Transfer,refunded,9568.29
TXN-004735,2026-03-21,Client_1008,Subscription,success,4475.78
TXN-004736,2026-04-20,Client_1005,Retail,success,4724.11
TXN-004737,2026-01-11,Client_1003,Retail,success,2156.17
TXN-004738,2026-01-02,Client_1001,Subscription,refunded,1177.65
TXN-004739,2026-03-07,Client_1005,Retail,success,9934.88
TXN-004740,2026-01-19,Client_1003,Bills Payment,success,2791.56
TXN-004741,2026-01-27,Client_1005,E-commerce,success,4250.83
TXN-004742,2026-04-05,Client_1007,Retail,success,1193.58
TXN-004743,2026-01-12,Client_1006,Subscription,success,6085.55
TXN-004744,2026-04-07,Client_1006,Bills Payment,success,5790.84
TXN-004745,2026-01-23,Client_1001,Subscription,success,2836.48
TXN-004746,2026-02-06,Client_1002,E-commerce,success,7131.55
TXN-004747,2026-03-05,Client_1004,Retail,success,5358.84
TXN-004748,2026-03-01,Client_1004,E-commerce,success,4347.44
TXN-004749,2026-02-09,Client_1004,Bank Transfer,success,7910.65
TXN-004750,2026-03-06,Client_1009,Bills Payment,success,5329.53
TXN-004751,2026-02-05,Client_1010,Subscription,success,9931.42
TXN-004752,2026-02-21,Client_1005,E-commerce,success,1073.56
TXN-004753,2026-01-13,Client_1001,Bills Payment,success,8170.26
TXN-004754,2026-02-17,Client_1005,Bills Payment,success,2861.76
TXN-004755,2026-04-13,Client_1003,Bills Payment,success,1272.79
TXN-004756,2026-02-21,Client_1001,Bank Transfer,success,9515.51
TXN-004757,2026-02-24,Client_1001,Bills Payment,success,1094.75
TXN-004758,2026-04-04,Client_1009,Subscription,success,678.7
TXN-004759,2026-01-21,Client_1001,Bills Payment,success,4522.55
TXN-004760,2026-04-16,Client_1010,Retail,success,9583.87
TXN-004761,2026-01-11,Client_1002,Bank Transfer,success,230.74
TXN-004762,2026-02-08,Client_1008,E-commerce,success,7527.1
TXN-004763,2026-03-05,Client_1002,Retail,success,7643.08
TXN-004764,2026-03-13,Client_1007,E-commerce,success,1139.13
TXN-004765,2026-03-22,Client_1007,Bills Payment,success,9405.08
TXN-004766,2026-03-29,Client_1010,E-commerce,success,2657.87
TXN-004767,2026-03-16,Client_1005,Subscription,success,3353.7
TXN-004768,2026-02-16,Client_1001,E-commerce,success,9586.22
TXN-004769,2026-02-13,Client_1004,Bank Transfer,success,7091.07
TXN-004770,2026-01-03,Client_1008,Bills Payment,success,6792.36
